# T [K] LatticeParam [Angstroms]
0 2.8690466124384977
100 2.883323364951416
200 2.893690477624582
300 2.9022348150706407
400 2.9100211632317112
500 2.9166838159693054
600 2.9231503053451506
700 2.9290615484279616
800 2.934500599689813
