step E [eV/atom] ke [eV/atom] pe [eV/atom] latparam
100 -4.15504594732927 0.0675954306527579 -4.22264137798202 2.92028082491849
200 -4.12725810478854 0.0804878738245632 -4.2077459786131 2.9271733498637
300 -4.1140923037249 0.0873370665199502 -4.20142937024485 2.92995539618383
400 -4.11266915482957 0.0865990215203556 -4.19926817634992 2.93053291038491
500 -4.10912947429978 0.0899922423867376 -4.19912171668652 2.93147727526802
600 -4.11009127855982 0.0890570024217894 -4.19914828098161 2.93049192813462
700 -4.10608988188696 0.0913547939106002 -4.19744467579756 2.93244092432958
800 -4.10779013094413 0.0896187084642341 -4.19740883940836 2.93155217358685
900 -4.10722529293658 0.090557070176596 -4.19778236311318 2.93139934443362
1000 -4.10650972162217 0.0905437794887 -4.19705350111087 2.93248203528982
1100 -4.1058468672459 0.090217230437643 -4.19606409768355 2.93164757677561
1200 -4.107435491283 0.0906192115214645 -4.19805470280446 2.93189107839967
1300 -4.10629802428041 0.0920630281747601 -4.19836105245517 2.93047235939443
1400 -4.10624504010394 0.0902946669320362 -4.19653970703598 2.9326372391493
1500 -4.10587954899318 0.091811658293389 -4.19769120728657 2.93147431863424
1600 -4.10556371961716 0.0915171090302896 -4.19708082864745 2.9318064933686
1700 -4.10622629029461 0.0907290157032453 -4.19695530599786 2.93262210822
1800 -4.10727071780974 0.0900314595168184 -4.19730217732656 2.93135770821549
1900 -4.10809857450138 0.089602262573842 -4.19770083707522 2.93197600821337
2000 -4.10620496613041 0.0912556555732947 -4.1974606217037 2.93125817923502
2100 -4.10826503347886 0.0904166144472114 -4.19868164792607 2.93064384062015
2200 -4.10800754754284 0.0888510921922165 -4.19685863973505 2.93285210232416
2300 -4.1070732322915 0.0891807689982099 -4.19625400128971 2.93156950114684
2400 -4.10590806925044 0.0907533102848632 -4.1966613795353 2.93234337196282
2500 -4.10616934010742 0.091474488661983 -4.1976438287694 2.9315431222035
2600 -4.10699319385398 0.0899941994288913 -4.19698739328287 2.93120682260886
2700 -4.10882304331387 0.0904660228349445 -4.19928906614882 2.93166712175224
2800 -4.10728731312932 0.0905111572869824 -4.1977984704163 2.93047100514431
2900 -4.10742031445473 0.0897040482383409 -4.19712436269307 2.93194947281051
3000 -4.10940767411174 0.0884247250040317 -4.19783239911577 2.9318224402831
3100 -4.10873260109309 0.0911404142418751 -4.19987301533497 2.92996579140979
3200 -4.10831732933571 0.0907271842583457 -4.19904451359406 2.93149427082845
3300 -4.10915174440245 0.0888435880066305 -4.19799533240908 2.93083095689257
3400 -4.1091714091464 0.0895618655333059 -4.19873327467971 2.93140031028108
3500 -4.10883218213933 0.089625887117638 -4.19845806925696 2.93178925662338
3600 -4.10958213388843 0.0893519196484086 -4.19893405353684 2.93034433199026
3700 -4.10672548593952 0.0919105558249356 -4.19863604176445 2.93150534676361
3800 -4.10722301921814 0.0917084222167427 -4.19893144143489 2.93064895651939
3900 -4.1099281001342 0.0893786596283677 -4.19930675976257 2.93189513593557
4000 -4.10714904404582 0.0912980452224675 -4.19844708926829 2.93088628883497
4100 -4.10619158183294 0.0891533185227558 -4.1953449003557 2.9323947145495
4200 -4.10631030263023 0.0910730145706579 -4.19738331720088 2.93163817449393
4300 -4.10722432211553 0.0898907545512409 -4.19711507666677 2.93112130229969
4400 -4.10608475808053 0.0913559674874101 -4.19744072556794 2.93244234677894
4500 -4.10505570195967 0.0905352500327233 -4.19559095199239 2.93194864111355
4600 -4.10444652371491 0.091601588839391 -4.1960481125543 2.93211905199282
4700 -4.10603498824151 0.0918645487230898 -4.1978995369646 2.93200776932238
4800 -4.1063651902211 0.0906925338635628 -4.19705772408467 2.9311443999784
4900 -4.10680218064511 0.0908475569631916 -4.1976497376083 2.93160895896808
5000 -4.10744508634499 0.0906217425557768 -4.19806682890077 2.93119247626877
5100 -4.10722744246329 0.0908198088904966 -4.19804725135378 2.93133953139855
5200 -4.1090698034019 0.0887925762686928 -4.1978623796706 2.93129736925465
5300 -4.10747397604311 0.0896343297270805 -4.19710830577019 2.93231008100251
5400 -4.10527241906434 0.0917501367653755 -4.19702255582971 2.93117754881502
5500 -4.10494181138815 0.0922935687804663 -4.19723538016861 2.93208186631802
5600 -4.1036204346249 0.0920094112496178 -4.19562984587452 2.93331723922262
5700 -4.10455452693772 0.0926868807232243 -4.19724140766094 2.93101415526492
5800 -4.10730551940512 0.0908491705272487 -4.19815468993237 2.93136451257033
5900 -4.10923850204467 0.0902325818944703 -4.19947108393914 2.93044782847571
6000 -4.10848134347004 0.0907990550650016 -4.19928039853504 2.93077141632748
6100 -4.10964963601709 0.0882797004160865 -4.19792933643317 2.93200367813164
6200 -4.10864744484267 0.0897256278682887 -4.19837307271095 2.92978113878952
6300 -4.10733677655494 0.0898836566004765 -4.19722043315542 2.9324809858121
6400 -4.10909391101074 0.0886923503626494 -4.19778626137339 2.9310379341586
6500 -4.1102425442329 0.0897337880322514 -4.19997633226515 2.93068425002781
6600 -4.10910513723584 0.0912780591522604 -4.2003831963881 2.93078334931665
6700 -4.10887217139237 0.0903600944742305 -4.1992322658666 2.92966453506637
6800 -4.10831914926822 0.0899226384841251 -4.19824178775235 2.93281058931265
6900 -4.10435524021579 0.0920712654580934 -4.19642650567389 2.93185457593168
7000 -4.10374124077306 0.0930337313374386 -4.1967749721105 2.93167585350256
7100 -4.10576179595158 0.0912042546683977 -4.19696605061998 2.93258014418423
7200 -4.10521556227763 0.0907603820271313 -4.19597594430476 2.93156588400789
7300 -4.10673873303089 0.0917634397234193 -4.19850217275431 2.931433855687
