# T [K] LP [Angstrom]      StdError
0       2.866998003255994  3.31915836917e-06
100     2.884075160799628  2.92773098943e-06
200     2.8948249287018637 4.2214190996e-06
300     2.903690603341988  1.63271817289e-05
400     2.9115124282542904 2.27332520871e-05
500     2.918651542023083  8.57358412662e-06
600     2.9252742118485457 9.82148842214e-05
700     2.9314750887550067 1.28288708514e-05
800     2.9373754660850806 3.17902138436e-05
